,Species,Carbon source,model,RSS,RMSD,bic,aic,weighted_bic,weighted_aic,y0,K,r,nu,q0,v,has_lag,has_nu,max_growth_rate,min_doubling_time,lag,Binary growth evaluation,Yield
10,At,Glycerol,Model(Richards),0.7316436768519423,0.04471047348760893,-2251.1142356397913,-2266.7247689733967,0.9478645289936711,0.6652409388336582,0.015789804895213644,1.3205618983309193,0.847063201209055,0.10000000001304273,0.0,0.0,False,True,0.1908300027711974,2.4418863307752194,7.673844415348667,1,1.2713
11,At,Glycine,,,,,,,,,,,,,,,,,,,0,0.0
12,At,Inosine,Model(LogisticLag1),0.05226540899521193,0.010741330401648454,-4083.029061086503,-4099.492629588435,0.7571968150787962,0.23261920425741836,0.048150743784338035,0.2541700429694096,0.08586983022070757,1.0,0.02402123817852675,0.0,True,False,0.034124121094629284,21.535076743410073,39.922502680980216,1,0.15273333333333336
13,At,L-alanine,Model(Richards),0.17988318414973498,0.021643608572892863,-2919.9760544177184,-2935.7786246280693,0.9490950667566346,0.6652409037142588,0.01960853736056012,0.8548550860852056,0.19157996302337493,0.5303137803263922,0.0,0.0,False,True,0.13313799357413883,4.3554109665220775,10.193894957739827,1,0.8133
14,At,L-arginine,Model(Logistic),0.08169371497843231,0.016028052744327503,-2611.565655759143,-2622.851809907483,0.4115479648215672,0.006139168695248128,0.03434324113009968,0.9998135258518193,0.13807552267799786,1.0,0.0,0.0,False,False,0.1196818036364242,5.303915026137248,10.65052587103262,1,0.9247333333333333
15,At,L-aspartate,Model(Richards),0.06353423454890844,0.018481934589672344,-1463.7347034544523,-1476.6376901493052,0.7686904636245646,0.6335712141759694,0.03985064727478593,0.828020025730132,0.19919389733267953,1.3500613803441677,0.0,0.0,False,True,0.18387164795604907,3.566969747525303,6.062008387117265,1,0.7804333333333334
16,At,L-glutamate,Model(BaranyiRoberts),0.19515971011227062,0.029649583357924548,-1529.7123350157783,-1550.128399307012,0.9906088770644157,0.999686808173429,0.044719458779304944,1.178763643770618,1.3056629600872296,0.10000004819900339,0.06174207868846171,0.437493755751732,True,True,0.20475933897783835,3.4431514848181504,9.150297750096444,1,1.0388666666666668
17,At,L-glutamine,Model(Richards),0.08157564624493491,0.01891528276624242,-1787.5926101778182,-1801.3099926936359,0.9340446783987104,0.6652409169335057,0.021367069462620236,1.0881018939155556,1.3805738927314297,0.10000000001487276,0.0,0.0,False,True,0.30635511931717546,1.6730619508397286,3.7983521541635508,1,1.0299333333333331
18,At,L-histidine,Model(Richards),0.10915455962644019,0.019674168507887144,-2193.077464981569,-2207.6450932653215,0.9368627081958967,0.6022411330496028,0.039533579575365296,0.9262328193306981,0.09908458217039401,2.4423602291491395,0.0,0.0,False,True,0.09759119816880883,7.007938494049605,14.883340953157656,1,0.8754333333333334
19,At,L-isoleucine,,,,,,,,,,,,,,,,,,,0,0.009899999999999992
20,At,L-lactate,Model(RichardsLag1),0.14809991862676003,0.025157615848030872,-1696.1776724915287,-1713.4542780683173,0.7773828746205952,0.5479590903485996,0.04389062383951026,1.0650053671937247,1.2109884580964392,0.10000000035873764,0.03397033913670433,0.0,True,True,0.245866845050451,2.8488349460571682,5.617750826130763,1,0.9819333333333333
21,At,L-leucine,Model(LogisticLag1),0.020688058576207823,0.006757884541739928,-4502.859541714562,-4519.323110216494,0.8778856281333784,0.4397075025197527,0.054406239377799315,0.11421608533855099,0.10436287193087113,1.0,0.008246834490036159,0.0,True,False,0.019220279419999497,73.59706929151373,34.07174160981211,1,0.05899999999999996
22,At,Malate,Model(Richards),0.06847819554700602,0.01610549919576291,-2157.5940997761913,-2171.8978961887765,0.9386730583665698,0.6652408462137775,0.037448082807641114,0.7558499111114758,1.434122711115608,0.10000000369259249,0.0,0.0,False,True,0.29734636920193264,2.0694166388610835,2.036081493343023,1,0.7232999999999999
23,At,Mannitol,Model(Richards),0.08473325690648624,0.02038036070541382,-1567.1464093851775,-1580.4188893605544,0.9303052778743813,0.6652409448245791,0.004119455580286813,0.9989141225823233,1.8479002159585785,0.1000000000000088,0.0,0.0,False,True,0.4258181051959458,0.9185435435435436,4.850353926399463,1,0.9411333333333333
