,Hours,Well,OD600,Sample ID,Medium no. ,Replicate,Medium,Species,Blank
6177,52.986111111111114,G2,0.523,13C,6,C,MM-,Oa from 7ABC,B11
6178,53.486111111111114,G2,0.54,13C,6,C,MM-,Oa from 7ABC,B11
6179,53.986111111111114,G2,0.546,13C,6,C,MM-,Oa from 7ABC,B11
6180,54.486111111111114,G2,0.557,13C,6,C,MM-,Oa from 7ABC,B11
6181,54.986111111111114,G2,0.567,13C,6,C,MM-,Oa from 7ABC,B11
6182,55.486111111111114,G2,0.578,13C,6,C,MM-,Oa from 7ABC,B11
6183,55.986111111111114,G2,0.582,13C,6,C,MM-,Oa from 7ABC,B11
6184,56.486111111111114,G2,0.601,13C,6,C,MM-,Oa from 7ABC,B11
6185,56.986111111111114,G2,0.612,13C,6,C,MM-,Oa from 7ABC,B11
6186,57.486111111111114,G2,0.623,13C,6,C,MM-,Oa from 7ABC,B11
6187,57.986111111111114,G2,0.636,13C,6,C,MM-,Oa from 7ABC,B11
6188,58.486111111111114,G2,0.648,13C,6,C,MM-,Oa from 7ABC,B11
6189,58.986111111111114,G2,0.663,13C,6,C,MM-,Oa from 7ABC,B11
6190,59.486111111111114,G2,0.674,13C,6,C,MM-,Oa from 7ABC,B11
6191,59.986111111111114,G2,0.683,13C,6,C,MM-,Oa from 7ABC,B11
6192,60.486111111111114,G2,0.689,13C,6,C,MM-,Oa from 7ABC,B11
6193,60.986111111111114,G2,0.696,13C,6,C,MM-,Oa from 7ABC,B11
6194,61.486111111111114,G2,0.707,13C,6,C,MM-,Oa from 7ABC,B11
6195,61.986111111111114,G2,0.727,13C,6,C,MM-,Oa from 7ABC,B11
6196,62.486111111111114,G2,0.725,13C,6,C,MM-,Oa from 7ABC,B11
6197,62.986111111111114,G2,0.738,13C,6,C,MM-,Oa from 7ABC,B11
6198,63.486111111111114,G2,0.752,13C,6,C,MM-,Oa from 7ABC,B11
6199,63.986111111111114,G2,0.754,13C,6,C,MM-,Oa from 7ABC,B11
6200,64.48611111111111,G2,0.765,13C,6,C,MM-,Oa from 7ABC,B11
6201,64.98611111111111,G2,0.773,13C,6,C,MM-,Oa from 7ABC,B11
6202,65.48611111111111,G2,0.762,13C,6,C,MM-,Oa from 7ABC,B11
6203,65.98611111111111,G2,0.778,13C,6,C,MM-,Oa from 7ABC,B11
6204,66.48611111111111,G2,0.775,13C,6,C,MM-,Oa from 7ABC,B11
6205,66.98611111111111,G2,0.79,13C,6,C,MM-,Oa from 7ABC,B11
6206,67.48611111111111,G2,0.786,13C,6,C,MM-,Oa from 7ABC,B11
6207,67.98611111111111,G2,0.79,13C,6,C,MM-,Oa from 7ABC,B11
6208,68.48611111111111,G2,0.799,13C,6,C,MM-,Oa from 7ABC,B11
6209,68.98611111111111,G2,0.815,13C,6,C,MM-,Oa from 7ABC,B11
6210,69.48611111111111,G2,0.828,13C,6,C,MM-,Oa from 7ABC,B11
6211,69.98611111111111,G2,0.833,13C,6,C,MM-,Oa from 7ABC,B11
6212,70.48611111111111,G2,0.838,13C,6,C,MM-,Oa from 7ABC,B11
6213,70.98611111111111,G2,0.841,13C,6,C,MM-,Oa from 7ABC,B11
6214,71.48611111111111,G2,0.835,13C,6,C,MM-,Oa from 7ABC,B11
6215,71.98611111111111,G2,0.821,13C,6,C,MM-,Oa from 7ABC,B11
6216,72.48611111111111,G2,0.816,13C,6,C,MM-,Oa from 7ABC,B11
6217,72.98611111111111,G2,0.833,13C,6,C,MM-,Oa from 7ABC,B11
6218,73.48611111111111,G2,0.843,13C,6,C,MM-,Oa from 7ABC,B11
6219,73.98611111111111,G2,0.845,13C,6,C,MM-,Oa from 7ABC,B11
6220,74.48611111111111,G2,0.827,13C,6,C,MM-,Oa from 7ABC,B11
6221,74.98611111111111,G2,0.845,13C,6,C,MM-,Oa from 7ABC,B11
6222,75.48611111111111,G2,0.84,13C,6,C,MM-,Oa from 7ABC,B11
6223,75.98611111111111,G2,0.842,13C,6,C,MM-,Oa from 7ABC,B11
6224,76.48611111111111,G2,0.823,13C,6,C,MM-,Oa from 7ABC,B11
6225,76.98611111111111,G2,0.828,13C,6,C,MM-,Oa from 7ABC,B11
6226,77.48611111111111,G2,0.824,13C,6,C,MM-,Oa from 7ABC,B11
6227,77.98611111111111,G2,0.829,13C,6,C,MM-,Oa from 7ABC,B11
6228,78.48611111111111,G2,0.847,13C,6,C,MM-,Oa from 7ABC,B11
6229,78.98611111111111,G2,0.836,13C,6,C,MM-,Oa from 7ABC,B11
6230,79.48611111111111,G2,0.829,13C,6,C,MM-,Oa from 7ABC,B11
6231,79.98611111111111,G2,0.823,13C,6,C,MM-,Oa from 7ABC,B11
6232,80.48611111111111,G2,0.827,13C,6,C,MM-,Oa from 7ABC,B11
6233,80.98611111111111,G2,0.827,13C,6,C,MM-,Oa from 7ABC,B11
6234,81.48611111111111,G2,0.838,13C,6,C,MM-,Oa from 7ABC,B11
6235,81.98611111111111,G2,0.833,13C,6,C,MM-,Oa from 7ABC,B11
6236,82.48611111111111,G2,0.821,13C,6,C,MM-,Oa from 7ABC,B11
6237,82.98611111111111,G2,0.829,13C,6,C,MM-,Oa from 7ABC,B11
6238,83.48611111111111,G2,0.819,13C,6,C,MM-,Oa from 7ABC,B11
6239,83.98611111111111,G2,0.824,13C,6,C,MM-,Oa from 7ABC,B11
6240,84.48611111111111,G2,0.813,13C,6,C,MM-,Oa from 7ABC,B11
6241,84.98611111111111,G2,0.83,13C,6,C,MM-,Oa from 7ABC,B11
6242,85.48611111111111,G2,0.82,13C,6,C,MM-,Oa from 7ABC,B11
6243,85.98611111111111,G2,0.821,13C,6,C,MM-,Oa from 7ABC,B11
6244,86.48611111111111,G2,0.821,13C,6,C,MM-,Oa from 7ABC,B11
6245,86.98611111111111,G2,0.816,13C,6,C,MM-,Oa from 7ABC,B11
6246,87.48611111111111,G2,0.823,13C,6,C,MM-,Oa from 7ABC,B11
6247,87.98611111111111,G2,0.815,13C,6,C,MM-,Oa from 7ABC,B11
6248,88.48611111111111,G2,0.822,13C,6,C,MM-,Oa from 7ABC,B11
6249,88.98611111111111,G2,0.816,13C,6,C,MM-,Oa from 7ABC,B11
6250,89.48611111111111,G2,0.823,13C,6,C,MM-,Oa from 7ABC,B11
6251,89.98611111111111,G2,0.832,13C,6,C,MM-,Oa from 7ABC,B11
6252,90.48611111111111,G2,0.829,13C,6,C,MM-,Oa from 7ABC,B11
6253,90.98611111111111,G2,0.812,13C,6,C,MM-,Oa from 7ABC,B11
6254,91.48611111111111,G2,0.832,13C,6,C,MM-,Oa from 7ABC,B11
6255,91.98611111111111,G2,0.817,13C,6,C,MM-,Oa from 7ABC,B11
6256,0.4861111111111111,G3,0.082,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6257,0.9861111111111109,G3,0.084,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6258,1.4861111111111112,G3,0.084,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6259,1.9861111111111112,G3,0.085,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6260,2.486111111111111,G3,0.085,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6261,2.986111111111111,G3,0.086,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6262,3.4861111111111107,G3,0.086,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6263,3.986111111111111,G3,0.087,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6264,4.486111111111111,G3,0.088,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6265,4.986111111111111,G3,0.089,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6266,5.486111111111111,G3,0.09,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6267,5.986111111111111,G3,0.09,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6268,6.486111111111111,G3,0.09,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6269,6.986111111111111,G3,0.09,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6270,7.486111111111111,G3,0.089,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6271,7.986111111111111,G3,0.09,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6272,8.48611111111111,G3,0.09,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6273,8.98611111111111,G3,0.09,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6274,9.48611111111111,G3,0.09,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6275,9.98611111111111,G3,0.09,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6276,10.48611111111111,G3,0.091,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6277,10.98611111111111,G3,0.092,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6278,11.48611111111111,G3,0.093,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6279,11.98611111111111,G3,0.095,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6280,12.48611111111111,G3,0.098,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6281,12.98611111111111,G3,0.101,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6282,13.48611111111111,G3,0.106,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6283,13.98611111111111,G3,0.112,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6284,14.48611111111111,G3,0.118,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6285,14.98611111111111,G3,0.125,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6286,15.48611111111111,G3,0.134,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6287,15.98611111111111,G3,0.144,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6288,16.48611111111111,G3,0.156,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6289,16.98611111111111,G3,0.16,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6290,17.48611111111111,G3,0.172,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6291,17.98611111111111,G3,0.181,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6292,18.48611111111111,G3,0.189,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6293,18.98611111111111,G3,0.198,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6294,19.48611111111111,G3,0.212,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6295,19.98611111111111,G3,0.24,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6296,20.48611111111111,G3,0.264,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6297,20.98611111111111,G3,0.262,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6298,21.48611111111111,G3,0.28,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6299,21.98611111111111,G3,0.297,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6300,22.48611111111111,G3,0.323,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6301,22.98611111111111,G3,0.349,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6302,23.48611111111111,G3,0.382,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6303,23.98611111111111,G3,0.486,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6304,24.486111111111107,G3,0.499,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6305,24.986111111111114,G3,0.604,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6306,25.48611111111111,G3,0.669,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6307,25.986111111111107,G3,0.736,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6308,26.486111111111114,G3,0.76,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6309,26.98611111111111,G3,0.786,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6310,27.486111111111107,G3,0.812,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6311,27.986111111111114,G3,0.811,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6312,28.48611111111111,G3,0.843,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6313,28.986111111111107,G3,0.861,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6314,29.486111111111114,G3,0.882,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6315,29.98611111111111,G3,0.902,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6316,30.486111111111107,G3,0.915,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6317,30.986111111111114,G3,0.938,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6318,31.48611111111111,G3,0.95,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6319,31.986111111111107,G3,0.968,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6320,32.486111111111114,G3,0.983,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6321,32.986111111111114,G3,0.997,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6322,33.486111111111114,G3,1.014,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6323,33.986111111111114,G3,1.029,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6324,34.486111111111114,G3,1.038,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6325,34.986111111111114,G3,1.05,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6326,35.486111111111114,G3,1.065,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6327,35.986111111111114,G3,1.077,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6328,36.486111111111114,G3,1.086,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6329,36.986111111111114,G3,1.095,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6330,37.486111111111114,G3,1.11,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6331,37.986111111111114,G3,1.126,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6332,38.486111111111114,G3,1.136,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6333,38.986111111111114,G3,1.145,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6334,39.486111111111114,G3,1.159,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6335,39.986111111111114,G3,1.174,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6336,40.486111111111114,G3,1.185,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6337,40.986111111111114,G3,1.196,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6338,41.486111111111114,G3,1.205,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6339,41.986111111111114,G3,1.217,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6340,42.486111111111114,G3,1.234,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6341,42.986111111111114,G3,1.244,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6342,43.486111111111114,G3,1.254,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6343,43.986111111111114,G3,1.268,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6344,44.486111111111114,G3,1.286,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6345,44.986111111111114,G3,1.28,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6346,45.486111111111114,G3,1.262,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6347,45.986111111111114,G3,1.261,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6348,46.486111111111114,G3,1.254,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6349,46.986111111111114,G3,1.237,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6350,47.486111111111114,G3,1.231,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6351,47.986111111111114,G3,1.223,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6352,48.486111111111114,G3,1.197,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6353,48.986111111111114,G3,1.194,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6354,49.486111111111114,G3,1.173,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6355,49.986111111111114,G3,1.139,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6356,50.486111111111114,G3,1.121,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6357,50.986111111111114,G3,1.112,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6358,51.486111111111114,G3,1.114,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6359,51.986111111111114,G3,1.122,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6360,52.486111111111114,G3,1.12,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6361,52.986111111111114,G3,1.116,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6362,53.486111111111114,G3,1.099,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6363,53.986111111111114,G3,1.102,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6364,54.486111111111114,G3,1.096,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6365,54.986111111111114,G3,1.092,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6366,55.486111111111114,G3,1.091,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6367,55.986111111111114,G3,1.101,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6368,56.486111111111114,G3,1.094,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6369,56.986111111111114,G3,1.089,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6370,57.486111111111114,G3,1.095,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6371,57.986111111111114,G3,1.084,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6372,58.486111111111114,G3,1.096,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6373,58.986111111111114,G3,1.09,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6374,59.486111111111114,G3,1.089,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6375,59.986111111111114,G3,1.086,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6376,60.486111111111114,G3,1.081,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6377,60.986111111111114,G3,1.079,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6378,61.486111111111114,G3,1.083,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6379,61.986111111111114,G3,1.09,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6380,62.486111111111114,G3,1.079,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6381,62.986111111111114,G3,1.086,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6382,63.486111111111114,G3,1.09,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6383,63.986111111111114,G3,1.083,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6384,64.48611111111111,G3,1.087,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6385,64.98611111111111,G3,1.085,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6386,65.48611111111111,G3,1.071,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6387,65.98611111111111,G3,1.082,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6388,66.48611111111111,G3,1.073,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6389,66.98611111111111,G3,1.079,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6390,67.48611111111111,G3,1.074,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6391,67.98611111111111,G3,1.073,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6392,68.48611111111111,G3,1.073,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6393,68.98611111111111,G3,1.08,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6394,69.48611111111111,G3,1.083,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6395,69.98611111111111,G3,1.082,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6396,70.48611111111111,G3,1.083,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6397,70.98611111111111,G3,1.083,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6398,71.48611111111111,G3,1.077,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6399,71.98611111111111,G3,1.068,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6400,72.48611111111111,G3,1.065,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6401,72.98611111111111,G3,1.072,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6402,73.48611111111111,G3,1.077,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6403,73.98611111111111,G3,1.075,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6404,74.48611111111111,G3,1.067,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6405,74.98611111111111,G3,1.076,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6406,75.48611111111111,G3,1.071,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6407,75.98611111111111,G3,1.072,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6408,76.48611111111111,G3,1.062,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6409,76.98611111111111,G3,1.067,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6410,77.48611111111111,G3,1.066,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6411,77.98611111111111,G3,1.068,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6412,78.48611111111111,G3,1.072,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6413,78.98611111111111,G3,1.066,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6414,79.48611111111111,G3,1.063,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6415,79.98611111111111,G3,1.063,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6416,80.48611111111111,G3,1.063,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6417,80.98611111111111,G3,1.062,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6418,81.48611111111111,G3,1.067,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6419,81.98611111111111,G3,1.064,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6420,82.48611111111111,G3,1.061,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6421,82.98611111111111,G3,1.063,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6422,83.48611111111111,G3,1.059,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6423,83.98611111111111,G3,1.06,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6424,84.48611111111111,G3,1.056,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6425,84.98611111111111,G3,1.062,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6426,85.48611111111111,G3,1.057,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6427,85.98611111111111,G3,1.058,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6428,86.48611111111111,G3,1.057,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6429,86.98611111111111,G3,1.056,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6430,87.48611111111111,G3,1.058,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6431,87.98611111111111,G3,1.055,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6432,88.48611111111111,G3,1.058,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6433,88.98611111111111,G3,1.055,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6434,89.48611111111111,G3,1.058,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6435,89.98611111111111,G3,1.061,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6436,90.48611111111111,G3,1.059,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6437,90.98611111111111,G3,1.052,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6438,91.48611111111111,G3,1.059,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6439,91.98611111111111,G3,1.053,15C,7,C,MM- + Thiamine,Oa from 7ABC,C11
6440,0.4861111111111111,G6,0.086,17C,8,C,MM- + AA,Ms from 11ABC,D11
6441,0.9861111111111109,G6,0.086,17C,8,C,MM- + AA,Ms from 11ABC,D11
6442,1.4861111111111112,G6,0.086,17C,8,C,MM- + AA,Ms from 11ABC,D11
6443,1.9861111111111112,G6,0.086,17C,8,C,MM- + AA,Ms from 11ABC,D11
6444,2.486111111111111,G6,0.087,17C,8,C,MM- + AA,Ms from 11ABC,D11
6445,2.986111111111111,G6,0.087,17C,8,C,MM- + AA,Ms from 11ABC,D11
6446,3.4861111111111107,G6,0.088,17C,8,C,MM- + AA,Ms from 11ABC,D11
6447,3.986111111111111,G6,0.089,17C,8,C,MM- + AA,Ms from 11ABC,D11
6448,4.486111111111111,G6,0.09,17C,8,C,MM- + AA,Ms from 11ABC,D11
6449,4.986111111111111,G6,0.091,17C,8,C,MM- + AA,Ms from 11ABC,D11
6450,5.486111111111111,G6,0.092,17C,8,C,MM- + AA,Ms from 11ABC,D11
6451,5.986111111111111,G6,0.093,17C,8,C,MM- + AA,Ms from 11ABC,D11
6452,6.486111111111111,G6,0.096,17C,8,C,MM- + AA,Ms from 11ABC,D11
6453,6.986111111111111,G6,0.097,17C,8,C,MM- + AA,Ms from 11ABC,D11
6454,7.486111111111111,G6,0.101,17C,8,C,MM- + AA,Ms from 11ABC,D11
6455,7.986111111111111,G6,0.102,17C,8,C,MM- + AA,Ms from 11ABC,D11
6456,8.48611111111111,G6,0.103,17C,8,C,MM- + AA,Ms from 11ABC,D11
6457,8.98611111111111,G6,0.109,17C,8,C,MM- + AA,Ms from 11ABC,D11
6458,9.48611111111111,G6,0.117,17C,8,C,MM- + AA,Ms from 11ABC,D11
6459,9.98611111111111,G6,0.127,17C,8,C,MM- + AA,Ms from 11ABC,D11
6460,10.48611111111111,G6,0.139,17C,8,C,MM- + AA,Ms from 11ABC,D11
6461,10.98611111111111,G6,0.151,17C,8,C,MM- + AA,Ms from 11ABC,D11
6462,11.48611111111111,G6,0.166,17C,8,C,MM- + AA,Ms from 11ABC,D11
6463,11.98611111111111,G6,0.187,17C,8,C,MM- + AA,Ms from 11ABC,D11
6464,12.48611111111111,G6,0.204,17C,8,C,MM- + AA,Ms from 11ABC,D11
6465,12.98611111111111,G6,0.215,17C,8,C,MM- + AA,Ms from 11ABC,D11
6466,13.48611111111111,G6,0.259,17C,8,C,MM- + AA,Ms from 11ABC,D11
6467,13.98611111111111,G6,0.285,17C,8,C,MM- + AA,Ms from 11ABC,D11
6468,14.48611111111111,G6,0.324,17C,8,C,MM- + AA,Ms from 11ABC,D11
6469,14.98611111111111,G6,0.427,17C,8,C,MM- + AA,Ms from 11ABC,D11
6470,15.48611111111111,G6,0.457,17C,8,C,MM- + AA,Ms from 11ABC,D11
6471,15.98611111111111,G6,0.579,17C,8,C,MM- + AA,Ms from 11ABC,D11
6472,16.48611111111111,G6,0.622,17C,8,C,MM- + AA,Ms from 11ABC,D11
6473,16.98611111111111,G6,0.736,17C,8,C,MM- + AA,Ms from 11ABC,D11
6474,17.48611111111111,G6,0.815,17C,8,C,MM- + AA,Ms from 11ABC,D11
6475,17.98611111111111,G6,0.867,17C,8,C,MM- + AA,Ms from 11ABC,D11
6476,18.48611111111111,G6,0.917,17C,8,C,MM- + AA,Ms from 11ABC,D11
6477,18.98611111111111,G6,0.942,17C,8,C,MM- + AA,Ms from 11ABC,D11
6478,19.48611111111111,G6,0.973,17C,8,C,MM- + AA,Ms from 11ABC,D11
